x y id
-122.407 37.7364 64
-122.407 37.7372 64
-122.407 37.7375 64
-122.407 37.7376 64
-122.408 37.7379 64
-122.408 37.7378 64
-122.408 37.7383 64
-122.408 37.7396 64
-122.408 37.7404 64
-122.408 37.7407 64
-122.407 37.7419 64
-122.407 37.7428 64
-122.406 37.7439 64
-122.405 37.7449 64
-122.404 37.7473 64
-122.404 37.7485 64
-122.404 37.7492 64
-122.404 37.7492 64
-122.404 37.7494 64
-122.403 37.7525 64
-122.403 37.7569 64
-122.406 37.761 64
-122.406 37.762 64
-122.28 37.5545 65
-122.28 37.5545 65
-122.28 37.5545 65
-122.281 37.5545 65
-122.281 37.5546 65
-122.281 37.555 65
-122.281 37.5551 65
-122.28 37.5551 65
-122.279 37.5553 65
-122.279 37.5552 65
-122.278 37.555 65
-122.278 37.5548 65
-122.278 37.5547 65
-122.278 37.5544 65
-122.277 37.5543 65
-122.277 37.5544 65
-122.277 37.5545 65
-122.278 37.5552 65
-122.279 37.5553 65
-122.279 37.5554 65
-122.28 37.5554 65
-122.28 37.5553 65
-122.281 37.5552 65
-122.281 37.5551 65
-122.282 37.555 65
-122.283 37.5551 65
-122.285 37.5564 65
-122.287 37.5574 65
-122.287 37.5578 65
-122.287 37.5579 65
-122.288 37.5585 65
-122.288 37.5587 65
-122.288 37.5612 65
-122.287 37.5623 65
-122.285 37.5635 65
-122.285 37.5636 65
-122.286 37.5642 65
-122.285 37.5656 65
-122.285 37.567 65
-122.286 37.5683 65
-122.285 37.5682 65
-122.284 37.5682 65
-122.284 37.5701 65
-122.284 37.5706 65
-122.284 37.5707 65
-122.285 37.5707 65
-122.288 37.5706 65
-122.289 37.5705 65
-122.292 37.5704 65
-122.296 37.5709 65
-122.297 37.5714 65
-122.297 37.5716 65
-122.297 37.5717 65
-122.303 37.5732 65
-122.305 37.5739 65
-122.306 37.5741 65
-122.307 37.5743 65
-122.307 37.5744 65
-122.308 37.5747 65
-122.31 37.5741 65
-122.31 37.5739 65
-122.311 37.5739 65
-122.311 37.5742 65
-122.311 37.5747 65
-122.311 37.5751 65
-122.31 37.5756 65
-122.31 37.5761 65
-122.312 37.5771 65
-122.312 37.5777 65
-122.315 37.58 65
-122.315 37.5795 65
-122.317 37.5808 65
-122.317 37.5801 65
-122.317 37.5798 65
-122.318 37.5796 65
-122.318 37.5794 65
-122.32 37.5784 65
-122.32 37.579 65
-122.321 37.5801 65
-122.323 37.5814 65
-122.324 37.5805 65
-122.327 37.5829 65
-122.328 37.5842 65
-122.328 37.5846 65
-122.328 37.585 65
-122.328 37.5854 65
-122.329 37.5861 65
-122.33 37.5863 65
-122.331 37.5866 65
-122.331 37.5866 65
-122.332 37.5868 65
-122.334 37.5871 65
-122.335 37.5873 65
-122.335 37.5879 65
-122.335 37.5883 65
-122.338 37.591 65
-122.341 37.5905 65
-122.342 37.5897 65
-122.342 37.5896 65
-122.343 37.5894 65
-122.344 37.5895 65
-122.346 37.5896 65
-122.346 37.5896 65
-122.347 37.5897 65
-122.349 37.5898 65
-122.35 37.5904 65
-122.35 37.5905 65
-122.35 37.5911 65
-122.351 37.5917 65
-122.351 37.5918 65
-122.352 37.5919 65
-122.353 37.592 65
-122.358 37.5919 65
-122.359 37.5919 65
-122.359 37.5918 65
-122.36 37.5917 65
-122.36 37.5916 65
-122.36 37.5913 65
-122.36 37.5911 65
-122.361 37.5913 65
-122.362 37.5918 65
-122.362 37.592 65
-122.363 37.5922 65
-122.363 37.5922 65
-122.364 37.594 65
-122.365 37.5962 65
-122.365 37.5963 65
-122.366 37.5965 65
-122.465 37.7406 66
-122.463 37.7408 66
-122.463 37.7408 66
-122.462 37.7408 66
-122.461 37.7409 66
-122.46 37.7411 66
-122.457 37.7421 66
-122.457 37.7421 66
-122.457 37.7422 66
-122.456 37.7435 66
-122.455 37.7445 66
-122.455 37.7448 66
-122.454 37.7446 66
-122.454 37.7444 66
-122.454 37.744 66
-122.454 37.744 66
-122.454 37.7442 66
-122.454 37.7444 66
-122.453 37.7445 66
-122.453 37.7449 66
-122.452 37.7452 66
-122.452 37.7455 66
-122.451 37.7457 66
-122.45 37.7459 66
-122.45 37.7459 66
-122.449 37.7462 66
-122.448 37.7464 66
-122.447 37.7465 66
-122.447 37.7466 66
-122.446 37.7468 66
-122.445 37.7469 66
-122.445 37.747 66
-122.444 37.7471 66
-122.444 37.7472 66
-122.444 37.7482 66
-122.444 37.7487 66
-122.444 37.7489 66
-122.444 37.7493 66
-122.443 37.7498 66
-122.443 37.7501 66
-122.443 37.7504 66
-122.443 37.7514 66
-122.443 37.7521 66
-122.443 37.7522 66
-122.443 37.7526 66
-122.443 37.753 66
-122.443 37.7533 66
-122.443 37.7534 66
-122.442 37.7543 66
-122.442 37.7546 66
-122.441 37.7553 66
-122.441 37.7561 66
-122.441 37.7562 66
-122.441 37.7563 66
-122.44 37.7564 66
-122.44 37.7565 66
-122.439 37.7565 66
-122.439 37.7554 66
-122.438 37.7555 66
-122.438 37.7559 66
-122.437 37.756 66
-122.436 37.756 66
-122.436 37.7562 66
-122.435 37.7561 66
-122.432 37.7562 66
-122.432 37.7563 66
-122.43 37.7564 66
-122.428 37.7565 66
-122.427 37.7565 66
-122.427 37.7566 66
-122.427 37.7566 66
-122.426 37.7566 66
-122.426 37.7566 66
-122.425 37.7567 66
-122.424 37.7567 66
-122.424 37.7567 66
-122.424 37.7567 66
-122.423 37.7568 66
-122.421 37.7569 66
-122.42 37.7569 66
-122.42 37.757 66
-122.42 37.757 66
-122.419 37.757 66
-122.418 37.7571 66
-122.417 37.7572 66
-122.416 37.7573 66
-122.415 37.7573 66
-122.414 37.7573 66
-122.413 37.7574 66
-122.412 37.7574 66
-122.412 37.7575 66
-122.411 37.7575 66
-122.411 37.7575 66
-122.41 37.7576 66
-122.409 37.7576 66
-122.408 37.7577 66
-122.407 37.7578 66
-122.407 37.7594 66
-122.407 37.7607 66
-122.407 37.7619 66
-122.406 37.762 66
-122.406 37.762 66
-122.406 37.7622 66
-122.406 37.7624 66
-122.406 37.7633 66
-122.406 37.7634 66
-122.405 37.7646 66
-122.404 37.7647 66
-122.404 37.7647 66
-122.403 37.7648 66
-122.402 37.7648 66
-122.401 37.7649 66
-122.4 37.765 66
-122.399 37.765 66
-122.398 37.7651 66
-122.397 37.7651 66
-122.396 37.7652 66
-122.395 37.7652 66
-122.395 37.7652 66
-122.395 37.7657 66
-122.395 37.7662 66
-122.395 37.7665 66
-122.395 37.7666 66
-122.394 37.7666 66
-122.394 37.7666 66
-122.394 37.7666 66
-122.393 37.7667 66
-122.391 37.7668 66
-122.427 37.6573 67
-122.424 37.6566 67
-122.42 37.6558 67
-122.417 37.655 67
-122.413 37.6542 67
-122.411 37.6537 67
-122.409 37.6533 67
-122.409 37.6526 67
-122.409 37.652 67
-122.409 37.6514 67
-122.409 37.651 67
-122.409 37.6506 67
-122.409 37.6503 67
-122.408 37.6497 67
-122.408 37.6498 67
-122.407 37.6499 67
-122.407 37.6499 67
-122.407 37.65 67
-122.406 37.65 67
-122.406 37.65 67
-122.405 37.6496 67
-122.406 37.649 67
-122.406 37.6488 67
-122.406 37.6485 67
-122.406 37.6477 67
-122.406 37.6472 67
-122.406 37.6468 67
-122.405 37.6457 67
-122.405 37.6452 67
-122.405 37.6447 67
-122.404 37.6444 67
-122.404 37.6432 67
-122.403 37.6415 67
-122.402 37.6398 67
-122.401 37.6393 67
-122.401 37.6391 67
-122.401 37.6385 67
-122.401 37.6381 67
-122.4 37.6376 67
-122.4 37.6373 67
-122.4 37.6368 67
-122.4 37.6363 67
-122.4 37.6361 67
-122.399 37.6349 67
-122.398 37.6338 67
-122.398 37.6333 67
-122.398 37.6331 67
-122.398 37.6328 67
-122.398 37.6326 67
-122.398 37.6324 67
-122.399 37.6321 67
-122.4 37.6319 67
-122.4 37.6319 67
-122.4 37.6313 67
-122.401 37.6307 67
-122.401 37.6301 67
-122.401 37.6298 67
-122.401 37.6269 67
-122.401 37.626 67
-122.4 37.6228 67
-122.4 37.6217 67
-122.399 37.6208 67
-122.399 37.62 67
-122.399 37.6195 67
-122.399 37.6187 67
-122.398 37.6171 67
-122.397 37.6161 67
-122.396 37.6156 67
-122.394 37.6155 67
-122.394 37.6154 67
-122.393 37.6151 67
-122.393 37.6141 67
-122.393 37.6136 67
-122.392 37.6116 67
-122.392 37.6108 67
-122.391 37.6102 67
-122.39 37.6096 67
-122.388 37.6086 67
-122.388 37.6082 67
-122.387 37.6079 67
-122.387 37.6076 67
-122.384 37.6056 67
-122.382 37.6044 67
-122.378 37.6047 67
-122.377 37.605 67
-122.377 37.6048 67
-122.377 37.6047 67
-122.376 37.6042 67
-122.374 37.6036 67
-122.374 37.6033 67
-122.373 37.6031 67
-122.372 37.6027 67
-122.37 37.6016 67
-122.369 37.6009 67
-122.369 37.6007 67
-122.368 37.6001 67
-122.368 37.5997 67
-122.367 37.5993 67
-122.367 37.5983 67
-122.366 37.5979 67
-122.366 37.5971 67
-122.366 37.5965 67
-122.365 37.5963 67
-122.365 37.5962 67
-122.364 37.594 67
-122.363 37.5922 67
-122.363 37.5922 67
-122.362 37.592 67
-122.362 37.5918 67
-122.361 37.5913 67
-122.36 37.5911 67
-122.36 37.5913 67
-122.36 37.5916 67
-122.36 37.5917 67
-122.359 37.5918 67
-122.359 37.5919 67
-122.358 37.5919 67
-122.353 37.592 67
-122.352 37.5919 67
-122.351 37.5918 67
-122.351 37.5917 67
-122.35 37.5904 67
-122.349 37.5897 67
-122.347 37.5896 67
-122.346 37.5895 67
-122.344 37.5894 67
-122.343 37.5893 67
-122.342 37.5895 67
-122.452 37.748 68
-122.451 37.7474 68
-122.45 37.7468 68
-122.449 37.7466 68
-122.451 37.7459 68
-122.451 37.7458 68
-122.452 37.7456 68
-122.452 37.7453 68
-122.453 37.7452 68
-122.453 37.745 68
-122.454 37.7446 68
-122.454 37.7444 68
-122.455 37.7432 68
-122.455 37.7431 68
-122.455 37.7429 68
-122.456 37.7421 68
-122.456 37.7417 68
-122.458 37.7411 68
-122.458 37.7408 68
-122.459 37.7406 68
-122.459 37.7406 68
-122.459 37.7405 68
-122.459 37.7403 68
-122.459 37.7401 68
-122.459 37.7392 68
-122.459 37.739 68
-122.46 37.7385 68
-122.458 37.7385 68
-122.455 37.7371 68
-122.454 37.7367 68
-122.454 37.7367 68
-122.453 37.7368 68
-122.452 37.7377 68
-122.452 37.7367 68
-122.452 37.7361 68
-122.452 37.7351 68
-122.451 37.7346 68
-122.45 37.7359 68
-122.451 37.7338 68
-122.451 37.7338 68
-122.451 37.7331 68
-122.451 37.7323 68
-122.449 37.7323 68
-122.449 37.7315 68
-122.449 37.7309 68
-122.449 37.7307 68
-122.449 37.7299 68
-122.449 37.7296 68
-122.449 37.7291 68
-122.449 37.7284 68
-122.448 37.7283 68
-122.447 37.7283 68
-122.444 37.7283 68
-122.443 37.7283 68
-122.443 37.7282 68
-122.443 37.7281 68
-122.444 37.7268 68
-122.442 37.7267 68
-122.442 37.7258 68
-122.442 37.7254 68
-122.44 37.7247 68
-122.441 37.7239 68
-122.441 37.7234 68
-122.441 37.7233 68
-122.441 37.7227 68
-122.441 37.7224 68
-122.44 37.7221 68
-122.44 37.7215 68
-122.44 37.7209 68
-122.441 37.7202 68
-122.441 37.7199 68
-122.442 37.7196 68
-122.442 37.7191 68
-122.441 37.7187 68
-122.442 37.7184 68
-122.442 37.7182 68
-122.442 37.7179 68
-122.443 37.7174 68
-122.443 37.717 68
-122.445 37.7161 68
-122.445 37.7156 68
-122.446 37.7153 68
-122.446 37.7153 68
-122.446 37.7151 68
-122.446 37.7147 68
-122.447 37.7142 68
-122.447 37.7138 68
-122.448 37.7132 68
-122.449 37.7126 68
-122.449 37.7122 68
-122.45 37.7117 68
-122.451 37.7111 68
-122.451 37.7106 68
-122.452 37.7102 68
-122.453 37.7092 68
-122.454 37.7083 68
-122.454 37.7082 68
-122.455 37.7081 68
-122.455 37.708 68
-122.455 37.7079 68
-122.456 37.7076 68
-122.457 37.7074 68
-122.456 37.7068 68
-122.456 37.7061 68
-122.458 37.7054 68
-122.459 37.705 68
-122.46 37.7048 68
-122.461 37.7043 68
-122.461 37.7042 68
-122.462 37.7041 68
-122.462 37.7032 68
-122.461 37.7009 68
-122.462 37.7006 68
-122.462 37.7002 68
-122.462 37.7001 68
-122.462 37.6995 68
-122.462 37.6988 68
-122.462 37.6974 68
-122.462 37.6959 68
-122.462 37.6951 68
-122.462 37.6945 68
-122.462 37.693 68
-122.462 37.6917 68
-122.461 37.691 68
-122.461 37.69 68
-122.461 37.6896 68
-122.461 37.6893 68
-122.46 37.6888 68
-122.294 37.5271 69
-122.294 37.5275 69
-122.295 37.528 69
-122.292 37.5294 69
-122.292 37.53 69
-122.293 37.5307 69
-122.293 37.5312 69
-122.293 37.5316 69
-122.294 37.5318 69
-122.294 37.5324 69
-122.294 37.5332 69
-122.294 37.5336 69
-122.295 37.5345 69
-122.295 37.5351 69
-122.296 37.5355 69
-122.297 37.5369 69
-122.298 37.5371 69
-122.297 37.5372 69
-122.298 37.538 69
-122.298 37.5381 69
-122.3 37.5389 69
-122.3 37.5392 69
-122.3 37.5395 69
-122.301 37.5402 69
-122.302 37.5405 69
-122.303 37.5417 69
-122.304 37.5426 69
-122.305 37.5441 69
-122.306 37.5444 69
-122.306 37.5445 69
-122.305 37.5448 69
-122.305 37.5451 69
-122.308 37.5485 69
-122.308 37.5492 69
-122.31 37.5508 69
-122.31 37.5511 69
-122.311 37.5512 69
-122.311 37.552 69
-122.313 37.5532 69
-122.312 37.5536 69
-122.312 37.5542 69
-122.312 37.5558 69
-122.312 37.5565 69
-122.313 37.5572 69
-122.314 37.5579 69
-122.314 37.5584 69
-122.315 37.5586 69
-122.315 37.5587 69
-122.315 37.5592 69
-122.316 37.5598 69
-122.318 37.5616 69
-122.318 37.5621 69
-122.317 37.5622 69
-122.317 37.5623 69
-122.316 37.5626 69
-122.319 37.5652 69
-122.319 37.5657 69
-122.318 37.5663 69
-122.317 37.567 69
-122.316 37.5676 69
-122.317 37.5683 69
-122.316 37.5686 69
-122.316 37.5688 69
-122.316 37.5689 69
-122.315 37.5693 69
-122.314 37.5703 69
-122.314 37.5705 69
-122.314 37.5706 69
-122.314 37.5708 69
-122.314 37.5709 69
-122.314 37.5711 69
-122.316 37.5729 69
-122.321 37.577 69
-122.322 37.578 69
-122.324 37.5799 69
-122.325 37.5809 69
-122.326 37.582 69
-122.328 37.5841 69
-122.329 37.5845 69
-122.335 37.5869 69
-122.335 37.5869 69
-122.336 37.5869 69
-122.345 37.5871 69
-122.348 37.5872 69
-122.35 37.5873 69
-122.354 37.5874 69
-122.354 37.5875 69
-122.358 37.5882 69
-122.359 37.5886 69
-122.361 37.5899 69
-122.361 37.59 69
-122.361 37.5904 69
-122.362 37.5916 69
-122.363 37.5917 69
-122.363 37.5922 69
-122.363 37.5922 69
-122.364 37.594 69
-122.365 37.5962 69
-122.365 37.5963 69
-122.366 37.5965 69
-122.366 37.5971 69
-122.366 37.5979 69
-122.367 37.5983 69
-122.367 37.5993 69
-122.368 37.5997 69
-122.368 37.6001 69
-122.369 37.6007 69
-122.369 37.6009 69
-122.37 37.6016 69
-122.372 37.6027 69
-122.373 37.6031 69
-122.374 37.6033 69
-122.374 37.6036 69
-122.376 37.6042 69
-122.377 37.6047 69
-122.377 37.6048 69
-122.377 37.605 69
-122.378 37.6047 69
-122.382 37.6044 69
-122.384 37.6056 69
-122.387 37.6076 69
-122.387 37.6079 69
-122.388 37.6082 69
-122.388 37.6086 69
-122.39 37.6096 69
-122.391 37.6102 69
-122.392 37.6108 69
-122.392 37.6116 69
-122.265 37.5593 70
-122.266 37.5596 70
-122.267 37.5602 70
-122.268 37.5606 70
-122.268 37.5608 70
-122.268 37.5609 70
-122.268 37.5611 70
-122.269 37.5614 70
-122.269 37.5614 70
-122.27 37.5619 70
-122.271 37.5625 70
-122.271 37.5629 70
-122.272 37.5631 70
-122.272 37.5635 70
-122.273 37.5639 70
-122.274 37.5643 70
-122.275 37.5648 70
-122.275 37.565 70
-122.275 37.5652 70
-122.276 37.5668 70
-122.276 37.5681 70
-122.277 37.5682 70
-122.278 37.5695 70
-122.278 37.5703 70
-122.278 37.5705 70
-122.28 37.5706 70
-122.28 37.5707 70
-122.281 37.5707 70
-122.281 37.5707 70
-122.282 37.5707 70
-122.284 37.5707 70
-122.284 37.5707 70
-122.285 37.5707 70
-122.288 37.5706 70
-122.289 37.5705 70
-122.292 37.5704 70
-122.296 37.5709 70
-122.297 37.5714 70
-122.297 37.5716 70
-122.297 37.5717 70
-122.303 37.5732 70
-122.305 37.5739 70
-122.306 37.5741 70
-122.307 37.5743 70
-122.307 37.5744 70
-122.308 37.5747 70
-122.31 37.5741 70
-122.31 37.5739 70
-122.311 37.5735 70
-122.311 37.5732 70
-122.312 37.5735 70
-122.313 37.5741 70
-122.313 37.5742 70
-122.314 37.5746 70
-122.315 37.5754 70
-122.315 37.5757 70
-122.316 37.5762 70
-122.316 37.5768 70
-122.318 37.5759 70
-122.318 37.5765 70
-122.319 37.577 70
-122.319 37.5766 70
-122.32 37.5765 70
-122.321 37.5783 70
-122.323 37.5792 70
-122.324 37.5805 70
-122.327 37.5829 70
-122.328 37.5842 70
-122.328 37.5846 70
-122.328 37.5845 70
-122.329 37.5844 70
-122.329 37.5843 70
-122.329 37.5842 70
-122.33 37.5834 70
-122.331 37.5831 70
-122.331 37.583 70
-122.331 37.583 70
-122.332 37.5843 70
-122.334 37.5856 70
-122.334 37.5863 70
-122.335 37.5865 70
-122.335 37.5865 70
-122.336 37.5865 70
-122.342 37.5867 70
-122.345 37.5867 70
-122.346 37.5868 70
-122.347 37.5868 70
-122.348 37.5868 70
-122.349 37.5869 70
-122.35 37.5869 70
-122.351 37.5869 70
-122.353 37.587 70
-122.356 37.5874 70
-122.357 37.5877 70
-122.36 37.5888 70
-122.361 37.5889 70
-122.362 37.5889 70
-122.362 37.5889 70
-122.362 37.5889 70
-122.362 37.589 70
-122.363 37.5892 70
-122.363 37.5893 70
-122.364 37.5898 70
-122.369 37.592 70
-122.371 37.5933 70
-122.377 37.5964 70
-122.379 37.5975 70
-122.381 37.5983 70
-122.382 37.599 70
-122.383 37.5994 70
-122.383 37.5996 70
-122.384 37.5999 70
-122.384 37.6001 70
-122.384 37.6003 70
-122.384 37.6005 70
-122.384 37.6009 70
-122.385 37.6011 70
-122.383 37.6019 70
-122.384 37.6023 70
-122.384 37.603 70
-122.385 37.6031 70
-122.386 37.6025 70
-122.387 37.6032 70
-122.388 37.6039 70
-122.388 37.6035 70
-122.389 37.6031 70
-122.39 37.6038 70
-122.391 37.6029 70
-122.46 37.7965 71
-122.46 37.7964 71
-122.46 37.796 71
-122.46 37.7957 71
-122.461 37.795 71
-122.461 37.7928 71
-122.459 37.7919 71
-122.459 37.7919 71
-122.459 37.7909 71
-122.459 37.7907 71
-122.459 37.7906 71
-122.459 37.7904 71
-122.459 37.7901 71
-122.459 37.7897 71
-122.459 37.7895 71
-122.459 37.7893 71
-122.459 37.7884 71
-122.459 37.788 71
-122.459 37.7875 71
-122.459 37.7869 71
-122.459 37.7866 71
-122.459 37.7861 71
-122.459 37.7857 71
-122.459 37.7851 71
-122.459 37.7842 71
-122.459 37.7838 71
-122.459 37.7832 71
-122.459 37.7828 71
-122.459 37.7818 71
-122.459 37.7813 71
-122.459 37.7812 71
-122.459 37.7807 71
-122.459 37.7797 71
-122.459 37.7793 71
-122.459 37.7788 71
-122.459 37.7786 71
-122.459 37.7784 71
-122.459 37.778 71
-122.459 37.7778 71
-122.459 37.7775 71
-122.459 37.7772 71
-122.459 37.7768 71
-122.459 37.7762 71
-122.458 37.7756 71
-122.458 37.7752 71
-122.458 37.7749 71
-122.458 37.7747 71
-122.458 37.7743 71
-122.459 37.7732 71
-122.461 37.7727 71
-122.461 37.7725 71
-122.462 37.772 71
-122.462 37.7719 71
-122.462 37.7718 71
-122.462 37.7718 71
-122.464 37.7722 71
-122.464 37.7722 71
-122.464 37.7723 71
-122.465 37.7724 71
-122.465 37.7725 71
-122.466 37.7726 71
-122.466 37.7726 71
-122.466 37.7726 71
-122.467 37.7726 71
-122.467 37.7724 71
-122.467 37.7723 71
-122.467 37.7717 71
-122.467 37.7717 71
-122.468 37.7715 71
-122.468 37.7714 71
-122.468 37.7711 71
-122.468 37.7708 71
-122.469 37.7705 71
-122.469 37.7704 71
-122.469 37.7703 71
-122.469 37.7702 71
-122.469 37.7701 71
-122.47 37.7697 71
-122.47 37.7692 71
-122.47 37.7692 71
-122.473 37.7675 71
-122.473 37.7673 71
-122.473 37.7672 71
-122.473 37.767 71
-122.475 37.7666 71
-122.477 37.7662 71
-122.477 37.7662 71
-122.477 37.7661 71
-122.477 37.7661 71
-122.477 37.7661 71
-122.477 37.766 71
-122.477 37.7657 71
-122.477 37.7654 71
-122.477 37.7649 71
-122.477 37.7646 71
-122.477 37.7636 71
-122.477 37.7625 71
-122.477 37.7617 71
-122.477 37.7598 71
-122.477 37.7579 71
-122.477 37.7561 71
-122.476 37.7548 71
-122.476 37.7542 71
-122.476 37.7524 71
-122.476 37.7505 71
-122.476 37.7499 71
-122.476 37.7486 71
-122.476 37.7468 71
-122.476 37.7449 71
-122.476 37.743 71
-122.476 37.7412 71
-122.475 37.7393 71
-122.475 37.739 71
-122.475 37.7388 71
-122.475 37.7387 71
-122.475 37.7375 71
-122.475 37.7367 71
-122.475 37.736 71
-122.475 37.7347 71
-122.475 37.7346 71
-122.475 37.7324 71
-122.475 37.7318 71
-122.475 37.7311 71
-122.475 37.7304 71
-122.475 37.7299 71
-122.475 37.7289 71
-122.475 37.728 71
-122.475 37.7275 71
-122.464 37.74 72
-122.465 37.7397 72
-122.465 37.7401 72
-122.465 37.7406 72
-122.463 37.7408 72
-122.463 37.7408 72
-122.462 37.7408 72
-122.461 37.7409 72
-122.46 37.7411 72
-122.457 37.7421 72
-122.457 37.7421 72
-122.457 37.7422 72
-122.456 37.7435 72
-122.455 37.7445 72
-122.455 37.7448 72
-122.454 37.7446 72
-122.454 37.7444 72
-122.454 37.744 72
-122.454 37.744 72
-122.454 37.7442 72
-122.454 37.7444 72
-122.453 37.7445 72
-122.453 37.7449 72
-122.452 37.7452 72
-122.452 37.7455 72
-122.451 37.7457 72
-122.45 37.7459 72
-122.45 37.7459 72
-122.449 37.7462 72
-122.448 37.7464 72
-122.447 37.7465 72
-122.447 37.7466 72
-122.446 37.7468 72
-122.445 37.7469 72
-122.445 37.747 72
-122.444 37.7471 72
-122.444 37.7472 72
-122.444 37.7482 72
-122.444 37.7487 72
-122.444 37.7489 72
-122.444 37.7493 72
-122.443 37.7498 72
-122.443 37.7501 72
-122.443 37.7504 72
-122.443 37.7514 72
-122.443 37.7521 72
-122.443 37.7522 72
-122.443 37.7526 72
-122.443 37.753 72
-122.443 37.7533 72
-122.443 37.7534 72
-122.442 37.7543 72
-122.442 37.7546 72
-122.441 37.7553 72
-122.441 37.7561 72
-122.441 37.7562 72
-122.441 37.7563 72
-122.44 37.7564 72
-122.44 37.7565 72
-122.439 37.7565 72
-122.439 37.7554 72
-122.438 37.7555 72
-122.438 37.7559 72
-122.437 37.756 72
-122.436 37.756 72
-122.436 37.7562 72
-122.435 37.7561 72
-122.432 37.7562 72
-122.432 37.7563 72
-122.43 37.7564 72
-122.428 37.7565 72
-122.427 37.7565 72
-122.427 37.7566 72
-122.427 37.7566 72
-122.426 37.7566 72
-122.426 37.7566 72
-122.425 37.7567 72
-122.424 37.7567 72
-122.424 37.7567 72
-122.424 37.7567 72
-122.423 37.7568 72
-122.421 37.7569 72
-122.42 37.7569 72
-122.42 37.757 72
-122.42 37.757 72
-122.419 37.757 72
-122.418 37.7571 72
-122.417 37.7572 72
-122.416 37.7573 72
-122.415 37.7573 72
-122.414 37.7573 72
-122.413 37.7574 72
-122.412 37.7574 72
-122.412 37.7575 72
-122.411 37.7575 72
-122.411 37.7575 72
-122.41 37.7576 72
-122.409 37.7576 72
-122.408 37.7577 72
-122.407 37.7578 72
-122.407 37.7594 72
-122.407 37.7607 72
-122.407 37.7619 72
-122.406 37.762 72
-122.406 37.762 72
-122.406 37.7622 72
-122.406 37.7624 72
-122.406 37.7633 72
-122.406 37.7634 72
-122.405 37.7646 72
-122.404 37.7647 72
-122.404 37.7647 72
-122.403 37.7648 72
-122.402 37.7648 72
-122.401 37.7649 72
-122.4 37.765 72
-122.399 37.765 72
-122.398 37.7651 72
-122.397 37.7651 72
-122.396 37.7652 72
-122.395 37.7652 72
-122.395 37.7652 72
-122.395 37.7657 72
-122.395 37.7662 72
-122.395 37.7665 72
-122.395 37.7666 72
-122.394 37.7666 72
-122.394 37.7666 72
-122.441 37.7183 73
-122.44 37.7177 73
-122.44 37.7185 73
-122.438 37.72 73
-122.437 37.7211 73
-122.437 37.7216 73
-122.437 37.7225 73
-122.436 37.7231 73
-122.436 37.7231 73
-122.435 37.7239 73
-122.435 37.724 73
-122.435 37.7246 73
-122.435 37.7247 73
-122.434 37.7252 73
-122.434 37.7258 73
-122.434 37.7262 73
-122.433 37.7266 73
-122.433 37.7272 73
-122.432 37.7277 73
-122.432 37.7282 73
-122.431 37.7287 73
-122.429 37.7286 73
-122.428 37.7285 73
-122.428 37.7286 73
-122.426 37.7286 73
-122.426 37.7286 73
-122.425 37.7287 73
-122.424 37.7287 73
-122.424 37.7288 73
-122.423 37.7288 73
-122.422 37.7289 73
-122.421 37.7289 73
-122.42 37.729 73
-122.418 37.729 73
-122.417 37.7288 73
-122.417 37.7288 73
-122.416 37.7289 73
-122.415 37.7292 73
-122.415 37.7294 73
-122.414 37.7295 73
-122.414 37.7297 73
-122.413 37.7299 73
-122.413 37.7301 73
-122.412 37.7303 73
-122.411 37.7306 73
-122.411 37.7309 73
-122.409 37.7313 73
-122.409 37.7314 73
-122.409 37.7315 73
-122.408 37.7319 73
-122.407 37.7321 73
-122.407 37.7321 73
-122.406 37.7323 73
-122.406 37.7325 73
-122.405 37.7327 73
-122.405 37.7328 73
-122.405 37.7329 73
-122.405 37.733 73
-122.404 37.7332 73
-122.403 37.7337 73
-122.403 37.7337 73
-122.403 37.7341 73
-122.403 37.7342 73
-122.402 37.7345 73
-122.402 37.7348 73
-122.402 37.7349 73
-122.401 37.7353 73
-122.4 37.7356 73
-122.4 37.7356 73
-122.4 37.7358 73
-122.399 37.7364 73
-122.398 37.7369 73
-122.397 37.7372 73
-122.397 37.7372 73
-122.396 37.7375 73
-122.396 37.7378 73
-122.395 37.7384 73
-122.395 37.7392 73
-122.395 37.7393 73
-122.395 37.7394 73
-122.394 37.7395 73
-122.393 37.7409 73
-122.394 37.7415 73
-122.394 37.7415 73
-122.394 37.7416 73
-122.395 37.7419 73
-122.395 37.7421 73
-122.395 37.7426 73
-122.396 37.7436 73
-122.396 37.744 73
-122.395 37.7449 73
-122.393 37.7473 73
-122.392 37.7501 73
-122.392 37.7506 73
-122.392 37.7552 73
-122.392 37.7561 73
-122.392 37.7591 73
-122.392 37.7604 73
-122.393 37.7623 73
-122.393 37.7635 73
-122.393 37.7641 73
-122.393 37.7641 73
-122.392 37.7641 73
-122.391 37.7642 73
-122.39 37.7643 73
-122.39 37.7643 73
-122.389 37.7643 73
-122.389 37.7643 73
-122.389 37.7643 73
-122.389 37.7646 73
-122.389 37.7665 73
-122.389 37.7669 73
-122.389 37.7677 73
-122.389 37.7678 73
-122.389 37.7679 73
-122.389 37.7688 73
-122.389 37.7698 73
-122.389 37.7707 73
-122.389 37.7711 73
-122.39 37.772 73
-122.39 37.7729 73
-122.39 37.7745 73
-122.39 37.7746 73
-122.39 37.7748 73
-122.39 37.7752 73
-122.39 37.7755 73
-122.39 37.7761 73
